"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1976069691845091367","Wed Oct 08 23:38:22 +0000 2025","6","America in 2025 under trump https://t.co/kWac7U8x0o","1976069691845091367","https://pbs.twimg.com/media/G2xo6aXW8AAERPA.jpg","","en","","0","0","3","https://x.com/undefined/status/1976069691845091367","617854798",
"1976069685339934785","Wed Oct 08 23:38:21 +0000 2025","10","Broflake: I brought this flag I stole from somebody Trump: cool let s prosecute the guy you stole it from","1976069685339934785","","","en","","0","1","5","https://x.com/undefined/status/1976069685339934785","1606717386392047617",
"1976069681602822358","Wed Oct 08 23:38:20 +0000 2025","59","PRESIDENT TRUMP GOT IT DONE my PRESIDENT","1976069681602822358","","","en","","1","4","11","https://x.com/undefined/status/1976069681602822358","148107357",
"1976069643745067387","Wed Oct 08 23:38:11 +0000 2025","269","Since Day One Donald Trump has made it harder for families to get help from the IRS. Now he's using the Republican shutdown to gut the IRS even more. Billionaires get tax breaks while families have their health care ripped away.","1976069643745067387","","","en","","45","548","95","https://x.com/undefined/status/1976069643745067387","970207298",
"1976069636597911565","Wed Oct 08 23:38:09 +0000 2025","14","Profoundly grateful to the greatest peacemaker of our time @POTUS Donald J. Trump and his incredible team. With God s help we will bring all of the hostages home and end this war that was started by Hamas on October 7th. @VP @SecRubio @SteveWitkoff @jaredkushner","1976069636597911565","","","en","","0","0","1","https://x.com/undefined/status/1976069636597911565","39510422",
"1976069605958320250","Wed Oct 08 23:38:02 +0000 2025","4","RNCResearch: .@Jack4NJ calls Mikie Sherrill out for voting in favor of every clean CR under Biden but voting NO under President Trump ultimately hurting New Jerseyans. https://t.co/U6Tl5XZYov","1976069605958320250","https://pbs.twimg.com/amplify_video_thumb/1976069111412113408/img/EaDcR5TcJPZOd53l.jpg","","en","","0","0","0","https://x.com/undefined/status/1976069605958320250","21538153",
"1976069596219310464","Wed Oct 08 23:37:59 +0000 2025","1898","President Trump says Israel and Hamas have agreed to the first phase of the peace plan and that all hostages will be released. https://t.co/0xBivHJ7Wt","1976069596219310464","https://pbs.twimg.com/media/G2xoz9nXoAAwODD.jpg","","en","","10","111","194","https://x.com/undefined/status/1976069596219310464","1841988608825466880",
"1976069593249567065","Wed Oct 08 23:37:59 +0000 2025","239","Ciattarelli gives President Trump an A grade for second term: I think he s right about everything he s doing https://t.co/YkGNSa5GDm https://t.co/2GSNh5I86B","1976069593249567065","https://pbs.twimg.com/media/G2xo0eOWUAAWxxb.jpg","","en","","2","23","34","https://x.com/undefined/status/1976069593249567065","17469289",
"1976069556906127451","Wed Oct 08 23:37:50 +0000 2025","94","Blessed are the peacemakers. God bless President Donald Trump. https://t.co/6ea95OMy4A","1976069556906127451","https://pbs.twimg.com/media/G2xokMpW4AAJHX8.jpg","","en","","0","4","10","https://x.com/undefined/status/1976069556906127451","857111778156793856",
"1976069552049094715","Wed Oct 08 23:37:49 +0000 2025","34","It's important to remember that Marjorie Taylor Greene backed Trump's disastrous Big Beautiful Bill and she is campaigning for reelection. All of Greene's actions are solely aimed at benefiting herself and her campaign. Don't let yourselves be tricked again Georgia. https://t.co/NlobhjNt4K","1976069552049094715","https://pbs.twimg.com/ext_tw_video_thumb/1976069491894202368/pu/img/YuOPv9SKLJRyXVH4.jpg","","en","","0","0","15","https://x.com/undefined/status/1976069552049094715","851675980456480768",
"1976069548085477829","Wed Oct 08 23:37:48 +0000 2025","1851","You guys remember that one time when the Democrats said Trump was literally Hitler then tried to throw him in jail then tried to kill him then he ended up bringing peace to the Middle East? That was awesome. https://t.co/FRako1y2oL","1976069548085477829","https://pbs.twimg.com/media/G2xoyDUWMAAOiV8.jpg","","en","","6","30","356","https://x.com/undefined/status/1976069548085477829","1313536464022646786",
"1976069530154942652","Wed Oct 08 23:37:44 +0000 2025","751","I called it in May. Doubling down on it now. Carney will end up announcing Keystone XL. That s what Trump has always wanted. He does that we get tariff relief. That s the solution: sell more oil &amp; Canada get rich in the process. https://t.co/i3Y231PsCL","1976069530154942652","https://pbs.twimg.com/media/G2xow-pXoAANrpz.jpg","","en","","2","67","111","https://x.com/undefined/status/1976069530154942652","1855996587643744257",
"1976069520428257346","Wed Oct 08 23:37:41 +0000 2025","5","Pacific Northwest Antifa + Homeless Industrial Complex Oct. 8 2025 Antifa and the Homeless Industrial Complex are in bed together in the Pacific Northwest states. Per: Jonathan Choe at Trump vs. Antifa Roundtable at the White House on Oct. 8 2025. Post by Frontlines","1976069520428257346","","","en","","0","0","1","https://x.com/undefined/status/1976069520428257346","1431152091494436868",
"1976069519304188258","Wed Oct 08 23:37:41 +0000 2025","80","Astronomically epic win for Trump Give him the Nobel prize already","1976069519304188258","","","en","","2","9","9","https://x.com/undefined/status/1976069519304188258","604354270",
"1976069489616941197","Wed Oct 08 23:37:34 +0000 2025","387","🇮🇱🇺🇸BREAKING: Netanyahu and Trump will talk in the next hour. https://t.co/w5AQd8GdBO","1976069489616941197","https://pbs.twimg.com/media/G2xouVLWYAA01ol.jpg","","en","","3","17","57","https://x.com/undefined/status/1976069489616941197","1632538868359606277",
"1976069470243221965","Wed Oct 08 23:37:29 +0000 2025","21","President Donald Trump said both Israel and Hamas had agreed to terms for the release of all hostages held by the Palestinian militant group in Gaza. Listen to that and the latest stories on Bloomberg News Now. https://t.co/QQhaKIEOnF","1976069470243221965","","","en","","2","8","6","https://x.com/undefined/status/1976069470243221965","34713362",
"1976069425074946315","Wed Oct 08 23:37:19 +0000 2025","7","Hamas accepts Trump peace plan ending 2 years of war in Gaza returning hostages https://t.co/CxMbS9fdAw #FoxNews","1976069425074946315","","","en","","0","0","1","https://x.com/undefined/status/1976069425074946315","2318165929",
"1976069421543178489","Wed Oct 08 23:37:18 +0000 2025","842","Notables during Government shutdown (short list): Gold broke $4000/oz Silver inches to $50/oz 107 Trump picks confirmed! Tariff funds directly funded Women and Children food program - no appropriations controlled by Congress! Trump /Hegseth rolls out Military to https://t.co/kUxhLIjiJ3","1976069421543178489","https://pbs.twimg.com/tweet_video_thumb/G2xoqeuXMAAhoBU.jpg","","en","","13","38","258","https://x.com/undefined/status/1976069421543178489","958404232587108352",
"1976069341969031660","Wed Oct 08 23:36:59 +0000 2025","81","CANARY CAPITAL $TRUMP ETF LISTED ON DTCC https://t.co/MdlJ78ftuy","1976069341969031660","https://pbs.twimg.com/media/G2xobg_XEAADtQ3.jpg","","en","","2","50","2","https://x.com/undefined/status/1976069341969031660","17351167",
"1976069341436322240","Wed Oct 08 23:36:59 +0000 2025","269","President Trump is the peacemaker! https://t.co/UbEMrBGmoj","1976069341436322240","https://pbs.twimg.com/media/G2xol4dXgAAEIoS.jpg","","en","","3","20","56","https://x.com/undefined/status/1976069341436322240","965299622",
"1976069301594620056","Wed Oct 08 23:36:49 +0000 2025","19","NEVER FORGET This is Trump s second post back after being suspended. His first post was his MUG SHOT DEEP STATE RealFletch17 https://t.co/L0QhzOnwnA","1976069301594620056","https://pbs.twimg.com/amplify_video_thumb/1976069207864602624/img/A_1dibPus3FhNfh-.jpg","","en","","0","0","7","https://x.com/undefined/status/1976069301594620056","1310767622351323137",
"1976069281612968183","Wed Oct 08 23:36:44 +0000 2025","22","Israel-Hamas war turned Gaza into ruins. The so-called Peace President Trump and his partner Netanyahu watched it burn. Palestine bled while Israel kept destroying homes dreams and humanity all in the name of power not peace. Fuck so called The President of Peace https://t.co/O6XYs57ht8","1976069281612968183","https://pbs.twimg.com/media/G2xoheQWkAAifgA.jpg","","en","","2","8","8","https://x.com/undefined/status/1976069281612968183","213884849",
"1976069272138142086","Wed Oct 08 23:36:42 +0000 2025","5","🇨🇦ONARIO - Doug Ford lies as easily as Trump does!!!! And on Camera so there is always evidence ... hopefully to be used in court one day.","1976069272138142086","","","en","","0","0","4","https://x.com/undefined/status/1976069272138142086","867003946912665600",
"1976069251657269391","Wed Oct 08 23:36:37 +0000 2025","27","After learning that Israel &amp; Hamas have agreed to peace do you believe President Donald J Trump should receive the Nobel Peace Prize?","1976069251657269391","","","en","","0","22","6","https://x.com/undefined/status/1976069251657269391","414240278",
"1976069242668843140","Wed Oct 08 23:36:35 +0000 2025","7","BREAKING: Trump Says Israel and Hamas Agree to Hostage Release President Trump has announced that Israel and Hamas have reached an agreement to free Israeli hostages detained in Gaza @PhelimMcAleer https://t.co/bDGhtlxA5U","1976069242668843140","","","en","","0","0","2","https://x.com/undefined/status/1976069242668843140","19142587",
"1976069229687472579","Wed Oct 08 23:36:32 +0000 2025","11","I ve had this Trump for Peace sticker on my energy drink fridge for the last year. He truly is the president of peace. https://t.co/eM3AFZHxRY","1976069229687472579","https://pbs.twimg.com/media/G2xofZbaAAAH9zD.jpg","","en","","0","3","0","https://x.com/undefined/status/1976069229687472579","126513591",
"1976069177162248616","Wed Oct 08 23:36:20 +0000 2025","35","Trump believes that Habeas Corpus is the name of a person lol","1976069177162248616","","","en","","1","7","0","https://x.com/undefined/status/1976069177162248616","1903181841768779777",
"1976069169633546584","Wed Oct 08 23:36:18 +0000 2025","182","In less than a year in office President Trump is getting the hostages released and bringing an end to the war between Israel and Hamas. Strong American leadership leads to peace in the world.","1976069169633546584","","","en","","0","4","8","https://x.com/undefined/status/1976069169633546584","41317178",
"1976069166517068131","Wed Oct 08 23:36:17 +0000 2025","2851","Thank you President Trump!! https://t.co/loxqBA22sz","1976069166517068131","https://pbs.twimg.com/media/G2xobzFWIAE0_mD.jpg","","en","","25","374","291","https://x.com/undefined/status/1976069166517068131","1344356576786866176",
"1976069163316818090","Wed Oct 08 23:36:16 +0000 2025","2046",".@Jack4NJ calls Mikie Sherrill out for voting in favor of every clean CR under Biden but voting NO under President Trump ultimately hurting New Jerseyans. https://t.co/yHeUiG2hRf","1976069163316818090","https://pbs.twimg.com/amplify_video_thumb/1976069111412113408/img/EaDcR5TcJPZOd53l.jpg","","en","","8","21","468","https://x.com/undefined/status/1976069163316818090","55329156",
"1976069137232523367","Wed Oct 08 23:36:10 +0000 2025","18","New video footage shows the moment Marco Rubio informed Trump that a peace agreement in Gaza was very close. https://t.co/nPowXLHylm","1976069137232523367","https://pbs.twimg.com/amplify_video_thumb/1976069083142438912/img/AMYX0Wgpuyne2dnb.jpg","","en","","0","0","3","https://x.com/undefined/status/1976069137232523367","1343644345195520000",
"1976069095788511354","Wed Oct 08 23:36:00 +0000 2025","17","Amen. And President Trump's help ","1976069095788511354","","","en","","1","2","6","https://x.com/undefined/status/1976069095788511354","732980827",
"1976069062258991265","Wed Oct 08 23:35:52 +0000 2025","22","When you fight a war that involves so many civilian casualties but you offer no political horizon whatsoever which is what Netanyahu did it starts to just look to people around the world...as just killing. Killing for killing s sake. https://t.co/lub36nYvHu","1976069062258991265","","","en","","0","5","13","https://x.com/undefined/status/1976069062258991265","17839398",
"1976069049315622993","Wed Oct 08 23:35:49 +0000 2025","44","President Trump has announced that Israel and Hamas have signed off on the first phase of the Peace Plan. https://t.co/lq8HlnOdvX","1976069049315622993","https://pbs.twimg.com/media/G2xoBtob0AEkJDV.jpg","","en","","0","10","4","https://x.com/undefined/status/1976069049315622993","20029869",
"1976069047860314559","Wed Oct 08 23:35:49 +0000 2025","624","With ceasefire at least Trump saved us from seeing more Greta s drama ","1976069047860314559","","","en","","5","63","44","https://x.com/undefined/status/1976069047860314559","431777800",
"1976069044857078111","Wed Oct 08 23:35:48 +0000 2025","731","FAMILIES OF HAMAS HOSTAGES: President Trump has done it. The hostages are coming home! https://t.co/dyeEMF7Ljb","1976069044857078111","https://pbs.twimg.com/amplify_video_thumb/1976068741654863872/img/FxFSOAUZVzJpef7m.jpg","","en","","10","30","122","https://x.com/undefined/status/1976069044857078111","375721095",
